"","premisetype","offence","occurrenceyear","occurrencemonth","occurrenceday","occurrencedayofyear","occurrencedayofweek","occurrencehour","Division","Hood_ID","Neighbourhood","Lat","Long","occurrence_ts","ppl_2016","annual_growth_rate","children_2016","youth_2016","working_2016","pre-retirement_2016","seniors_2016","older_2016","ppl_2017","children_2017","youth_2017","working_2017","pre.retirement_2017","seniors_2017","older_2017","ppl_2018","children_2018","youth_2018","working_2018","pre.retirement_2018","seniors_2018","older_2018","ppl_2019","children_2019","youth_2019","working_2019","pre.retirement_2019","seniors_2019","older_2019"
"2910","House","Theft Of Motor Vehicle",2017,4,11,101,"Tuesday",23,"D22",9,"Edenbridge-Humber Valley (9)",43.6798935,-79.5338593,2017-04-11 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,16156,2205,1877,6178,2480,3422,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2911","House","Theft Of Motor Vehicle",2017,4,12,102,"Wednesday",2,"D12",111,"Rockcliffe-Smythe (111)",43.669014,-79.4952774,2017-04-12 02:40:00,NA,NA,NA,NA,NA,NA,NA,NA,22224,3501,2737,9246,3087,3651,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2912","House","Theft Of Motor Vehicle",2017,4,12,102,"Wednesday",19,"D53",101,"Forest Hill South (101)",43.6932182,-79.41259,2017-04-12 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,10539,1340,1331,4159,1502,2219,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2913","House","Theft Of Motor Vehicle",2017,4,13,103,"Thursday",6,"D23",1,"West Humber-Clairville (1)",43.732254,-79.6184387,2017-04-13 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,32546,4944,5320,13527,3898,4865,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2914","House","Theft Of Motor Vehicle",2017,4,13,103,"Thursday",20,"D32",33,"Clanton Park (33)",43.7506409,-79.4415665,2017-04-13 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,18564,3116,2153,8419,2181,2677,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2915","House","Theft Of Motor Vehicle",2017,4,13,103,"Thursday",23,"D43",138,"Eglinton East (138)",43.739521,-79.2495346,2017-04-13 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,22730,4172,3124,9162,2819,3498,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2916","House","Theft Of Motor Vehicle",2017,4,15,105,"Saturday",23,"D42",132,"Malvern (132)",43.805542,-79.2115555,2017-04-15 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,42524,7681,6428,17347,5374,5719,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917","House","Theft Of Motor Vehicle",2017,4,16,106,"Sunday",22,"D11",114,"Lambton Baby Point (114)",43.6545601,-79.4909897,2017-04-16 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,8049,1709,912,3336,1058,1033,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2918","House","Theft Of Motor Vehicle",2017,4,17,107,"Monday",14,"D23",7,"Willowridge-Martingrove-Richview (7)",43.6812172,-79.5502167,2017-04-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,22998,3690,2725,8449,3015,5091,919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919","House","Theft Of Motor Vehicle",2017,4,17,107,"Monday",22,"D23",7,"Willowridge-Martingrove-Richview (7)",43.6839561,-79.5518723,2017-04-17 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,22998,3690,2725,8449,3015,5091,919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2920","House","Theft Of Motor Vehicle",2017,4,18,108,"Tuesday",3,"D23",1,"West Humber-Clairville (1)",43.7289085,-79.6209259,2017-04-18 03:45:00,NA,NA,NA,NA,NA,NA,NA,NA,32546,4944,5320,13527,3898,4865,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2921","House","Theft Of Motor Vehicle",2017,4,18,108,"Tuesday",3,"D32",105,"Lawrence Park North (105)",43.7244873,-79.4126968,2017-04-18 03:50:00,NA,NA,NA,NA,NA,NA,NA,NA,14680,3296,1678,6010,1734,1945,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2922","House","Theft Of Motor Vehicle",2017,4,18,108,"Tuesday",16,"D12",23,"Pelmo Park-Humberlea (23)",43.7105408,-79.5284805,2017-04-18 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,13199,2148,1686,5718,1711,1957,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2923","House","Theft Of Motor Vehicle",2017,4,20,110,"Thursday",1,"D22",16,"Stonegate-Queensway (16)",43.64785,-79.5091705,2017-04-20 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,25427,4121,2532,10820,3715,4227,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924","House","Theft Of Motor Vehicle",2017,4,21,111,"Friday",1,"D23",1,"West Humber-Clairville (1)",43.7559204,-79.6044159,2017-04-21 01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,32546,4944,5320,13527,3898,4865,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2925","House","Theft Of Motor Vehicle",2017,4,21,111,"Friday",1,"D31",21,"Humber Summit (21)",43.7496681,-79.5635757,2017-04-21 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,12304,2136,1705,4811,1303,2359,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926","House","Theft Of Motor Vehicle",2017,4,21,111,"Friday",19,"D22",10,"Princess-Rosethorn (10)",43.6702385,-79.5410614,2017-04-21 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,10907,1747,1559,3775,1831,1999,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2927","House","Theft Of Motor Vehicle",2017,4,22,112,"Saturday",3,"D33",40,"St.Andrew-Windfields (40)",43.7567406,-79.3802643,2017-04-22 03:02:00,NA,NA,NA,NA,NA,NA,NA,NA,17670,2624,2520,6746,2604,3209,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2928","House","Theft Of Motor Vehicle",2017,4,22,112,"Saturday",7,"D32",32,"Englemount-Lawrence (32)",43.7240753,-79.433876,2017-04-22 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,22663,4867,3069,8494,2462,3773,967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2929","House","Theft Of Motor Vehicle",2017,4,22,112,"Saturday",16,"D43",134,"Highland Creek (134)",43.7917404,-79.1667252,2017-04-22 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11919,1474,1836,4407,1927,2285,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2930","House","Theft Of Motor Vehicle",2017,4,23,113,"Sunday",0,"D23",1,"West Humber-Clairville (1)",43.7197075,-79.6184311,2017-04-23 00:01:00,NA,NA,NA,NA,NA,NA,NA,NA,32546,4944,5320,13527,3898,4865,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2931","House","Theft Of Motor Vehicle",2017,4,23,113,"Sunday",17,"D32",105,"Lawrence Park North (105)",43.7244644,-79.4090729,2017-04-23 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,14680,3296,1678,6010,1734,1945,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2932","House","Theft Of Motor Vehicle",2017,4,23,113,"Sunday",17,"D42",130,"Milliken (130)",43.8277702,-79.2829208,2017-04-23 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,25987,3594,3125,10333,3941,5002,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2933","House","Theft Of Motor Vehicle",2017,4,23,113,"Sunday",19,"D23",1,"West Humber-Clairville (1)",43.7314148,-79.5774384,2017-04-23 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,32546,4944,5320,13527,3898,4865,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2934","House","Theft Of Motor Vehicle",2017,4,24,114,"Monday",19,"D32",105,"Lawrence Park North (105)",43.7311516,-79.407547,2017-04-24 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,14680,3296,1678,6010,1734,1945,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2935","House","Theft Of Motor Vehicle",2017,4,24,114,"Monday",21,"D23",7,"Willowridge-Martingrove-Richview (7)",43.6843987,-79.5439301,2017-04-24 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,22998,3690,2725,8449,3015,5091,919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2936","House","Theft Of Motor Vehicle",2017,4,24,114,"Monday",21,"D33",52,"Bayview Village (52)",43.7724838,-79.3719025,2017-04-24 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,25911,2925,3034,12485,3076,4378,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2937","House","Theft Of Motor Vehicle",2017,4,24,114,"Monday",23,"D13",107,"Oakwood Village (107)",43.6825256,-79.433609,2017-04-24 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,21358,3152,2291,9602,2608,3726,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2938","House","Theft Of Motor Vehicle",2017,4,25,115,"Tuesday",2,"D32",51,"Willowdale East (51)",43.7720795,-79.4002228,2017-04-25 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,56486,6630,7773,28952,6115,7022,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2939","House","Theft Of Motor Vehicle",2017,4,25,115,"Tuesday",7,"D31",23,"Pelmo Park-Humberlea (23)",43.7166672,-79.5330124,2017-04-25 07:20:00,NA,NA,NA,NA,NA,NA,NA,NA,13199,2148,1686,5718,1711,1957,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2940","House","Theft Of Motor Vehicle",2017,4,25,115,"Tuesday",19,"D42",131,"Rouge (131)",43.8210297,-79.2243652,2017-04-25 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,47100,8063,6787,18751,6777,6711,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2941","House","Theft Of Motor Vehicle",2017,4,25,115,"Tuesday",22,"D23",7,"Willowridge-Martingrove-Richview (7)",43.6908188,-79.5660172,2017-04-25 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,22998,3690,2725,8449,3015,5091,919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2942","House","Theft Of Motor Vehicle",2017,4,25,115,"Tuesday",22,"D42",130,"Milliken (130)",43.8205795,-79.2919006,2017-04-25 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,25987,3594,3125,10333,3941,5002,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2943","House","Theft Of Motor Vehicle",2017,4,26,116,"Wednesday",19,"D23",4,"Rexdale-Kipling (4)",43.7197876,-79.5633698,2017-04-26 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,10571,1647,1360,4317,1526,1737,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2944","House","Theft Of Motor Vehicle",2017,4,26,116,"Wednesday",23,"D32",39,"Bedford Park-Nortown (39)",43.7363281,-79.4222565,2017-04-26 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,23282,4564,3216,8427,3081,3988,661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2945","House","Theft Of Motor Vehicle",2017,4,27,117,"Thursday",7,"D31",27,"York University Heights (27)",43.7590561,-79.4919739,2017-04-27 07:35:00,NA,NA,NA,NA,NA,NA,NA,NA,27483,4029,4731,12241,2953,3516,398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2946","House","Theft Of Motor Vehicle",2017,4,27,117,"Thursday",21,"D42",129,"Agincourt North (129)",43.8051376,-79.2653275,2017-04-27 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,27978,3690,3561,10864,4065,5809,889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2947","House","Theft Of Motor Vehicle",2017,4,27,117,"Thursday",22,"D32",105,"Lawrence Park North (105)",43.7347488,-79.4126053,2017-04-27 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,14680,3296,1678,6010,1734,1945,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2948","House","Theft Of Motor Vehicle",2017,4,27,117,"Thursday",23,"D22",15,"Kingsway South (15)",43.6582375,-79.5137939,2017-04-27 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,9373,1597,1112,3281,1360,2017,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2949","House","Theft Of Motor Vehicle",2017,4,28,118,"Friday",20,"D31",21,"Humber Summit (21)",43.754631,-79.5625458,2017-04-28 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,12304,2136,1705,4811,1303,2359,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2950","House","Theft Of Motor Vehicle",2017,4,28,118,"Friday",22,"D32",33,"Clanton Park (33)",43.7405014,-79.440094,2017-04-28 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,18564,3116,2153,8419,2181,2677,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2951","House","Theft Of Motor Vehicle",2017,4,28,118,"Friday",23,"D42",130,"Milliken (130)",43.8215485,-79.2660751,2017-04-28 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,25987,3594,3125,10333,3941,5002,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2952","House","Theft Of Motor Vehicle",2017,4,29,119,"Saturday",12,"D23",6,"Kingsview Village-The Westway (6)",43.6986084,-79.5370178,2017-04-29 12:28:00,NA,NA,NA,NA,NA,NA,NA,NA,22286,4295,3059,8747,2583,3632,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2953","House","Theft Of Motor Vehicle",2017,4,29,119,"Saturday",22,"D33",48,"Hillcrest Village (48)",43.8026428,-79.3524628,2017-04-29 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,16240,2028,2081,5812,2172,4128,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2954","House","Theft Of Motor Vehicle",2017,4,29,119,"Saturday",23,"D42",116,"Steeles (116)",43.8097153,-79.3140793,2017-04-29 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,24229,3100,2642,9348,3459,5663,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2955","House","Theft Of Motor Vehicle",2017,4,30,120,"Sunday",2,"D33",48,"Hillcrest Village (48)",43.8010864,-79.3514481,2017-04-30 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,16240,2028,2081,5812,2172,4128,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2956","House","Theft Of Motor Vehicle",2017,4,30,120,"Sunday",21,"D32",50,"Newtonbrook East (50)",43.785614,-79.4001617,2017-04-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,15775,1553,2141,6723,2112,3254,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2957","House","Theft Of Motor Vehicle",2017,5,1,121,"Monday",0,"D31",27,"York University Heights (27)",43.7691917,-79.4974976,2017-05-01 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,27483,4029,4731,12241,2953,3516,398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2958","House","Theft Of Motor Vehicle",2017,5,1,121,"Monday",20,"D22",16,"Stonegate-Queensway (16)",43.6389618,-79.5040894,2017-05-01 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,25427,4121,2532,10820,3715,4227,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2959","House","Theft Of Motor Vehicle",2017,5,1,121,"Monday",21,"D22",16,"Stonegate-Queensway (16)",43.6450958,-79.5128708,2017-05-01 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,25427,4121,2532,10820,3715,4227,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2960","House","Theft Of Motor Vehicle",2017,5,1,121,"Monday",22,"D23",3,"Thistletown-Beaumond Heights (3)",43.7384338,-79.5575333,2017-05-01 22:20:00,NA,NA,NA,NA,NA,NA,NA,NA,10588,1768,1441,4252,1221,1921,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961","House","Theft Of Motor Vehicle",2017,5,2,122,"Tuesday",1,"D31",26,"Downsview-Roding-CFB (26)",43.7279396,-79.5211563,2017-05-02 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,35438,5788,4388,15210,4428,5596,880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2962","House","Theft Of Motor Vehicle",2017,5,2,122,"Tuesday",9,"D52",78,"Kensington-Chinatown (78)",43.6517944,-79.3930283,2017-05-02 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,17407,1276,3250,8497,1741,2624,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2963","House","Theft Of Motor Vehicle",2017,5,2,122,"Tuesday",21,"D32",105,"Lawrence Park North (105)",43.7301559,-79.4071579,2017-05-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,14680,3296,1678,6010,1734,1945,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2964","House","Theft Of Motor Vehicle",2017,5,2,122,"Tuesday",21,"D42",128,"Agincourt South-Malvern West (128)",43.8024635,-79.2886047,2017-05-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,25658,3321,3629,10762,3526,4433,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2965","House","Theft Of Motor Vehicle",2017,5,3,123,"Wednesday",6,"D31",27,"York University Heights (27)",43.755455,-79.4926758,2017-05-03 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,27483,4029,4731,12241,2953,3516,398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2966","House","Theft Of Motor Vehicle",2017,5,3,123,"Wednesday",9,"D42",128,"Agincourt South-Malvern West (128)",43.7882118,-79.2622299,2017-05-03 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,25658,3321,3629,10762,3526,4433,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2967","House","Theft Of Motor Vehicle",2017,5,3,123,"Wednesday",23,"D23",1,"West Humber-Clairville (1)",43.7525139,-79.6014709,2017-05-03 23:50:00,NA,NA,NA,NA,NA,NA,NA,NA,32546,4944,5320,13527,3898,4865,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2968","House","Theft Of Motor Vehicle",2017,5,4,124,"Thursday",21,"D31",21,"Humber Summit (21)",43.7496681,-79.5635757,2017-05-04 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,12304,2136,1705,4811,1303,2359,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969","House","Theft Of Motor Vehicle",2017,5,4,124,"Thursday",21,"D32",31,"Yorkdale-Glen Park (31)",43.7248802,-79.4482651,2017-05-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,14922,1976,1885,5907,1824,3321,781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2970","House","Theft Of Motor Vehicle",2017,5,4,124,"Thursday",21,"D55",62,"East End-Danforth (62)",43.6852303,-79.3008041,2017-05-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,21937,3832,2267,10250,2878,2719,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2971","House","Theft Of Motor Vehicle",2017,5,5,125,"Friday",0,"D41",127,"Bendale (127)",43.7645264,-79.2626572,2017-05-05 00:01:00,NA,NA,NA,NA,NA,NA,NA,NA,32207,4891,4950,12954,3800,5644,968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2972","House","Theft Of Motor Vehicle",2017,5,5,125,"Friday",0,"D42",130,"Milliken (130)",43.8269424,-79.2706223,2017-05-05 00:01:00,NA,NA,NA,NA,NA,NA,NA,NA,25987,3594,3125,10333,3941,5002,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2973","House","Theft Of Motor Vehicle",2017,5,5,125,"Friday",14,"D42",131,"Rouge (131)",43.8240089,-79.2144852,2017-05-05 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,47100,8063,6787,18751,6777,6711,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2974","House","Theft Of Motor Vehicle",2017,5,5,125,"Friday",21,"D43",136,"West Hill (136)",43.7661514,-79.196434,2017-05-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,28269,4783,4076,11109,3906,4376,645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2975","House","Theft Of Motor Vehicle",2017,5,6,126,"Saturday",1,"D42",130,"Milliken (130)",43.819912,-79.2872849,2017-05-06 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,25987,3594,3125,10333,3941,5002,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2976","House","Theft Of Motor Vehicle",2017,5,7,127,"Sunday",18,"D53",39,"Bedford Park-Nortown (39)",43.7147446,-79.4242325,2017-05-07 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,23282,4564,3216,8427,3081,3988,661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2977","House","Theft Of Motor Vehicle",2017,5,8,128,"Monday",7,"D23",1,"West Humber-Clairville (1)",43.7309036,-79.6242599,2017-05-08 07:10:00,NA,NA,NA,NA,NA,NA,NA,NA,32546,4944,5320,13527,3898,4865,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2978","House","Theft Of Motor Vehicle",2017,5,8,128,"Monday",18,"D23",4,"Rexdale-Kipling (4)",43.7323341,-79.5710602,2017-05-08 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,10571,1647,1360,4317,1526,1737,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979","House","Theft Of Motor Vehicle",2017,5,8,128,"Monday",19,"D12",113,"Weston (113)",43.7071266,-79.5172501,2017-05-08 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,17812,3069,2203,7707,2406,2421,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2980","House","Theft Of Motor Vehicle",2017,5,8,128,"Monday",20,"D22",14,"Islington-City Centre West (14)",43.6535416,-79.5539856,2017-05-08 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,50736,6716,5418,23819,6232,8545,1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981","House","Theft Of Motor Vehicle",2017,5,8,128,"Monday",20,"D53",39,"Bedford Park-Nortown (39)",43.7116623,-79.4227982,2017-05-08 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,23282,4564,3216,8427,3081,3988,661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2982","House","Theft Of Motor Vehicle",2017,5,9,129,"Tuesday",19,"D22",11,"Eringate-Centennial-West Deane (11)",43.6704597,-79.5625839,2017-05-09 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,18365,2603,2376,6827,2821,3720,558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983","House","Theft Of Motor Vehicle",2017,5,10,130,"Wednesday",9,"D51",74,"North St.James Town (74)",43.6691475,-79.3781204,2017-05-10 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,19434,2391,2365,10805,2057,1817,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2984","House","Theft Of Motor Vehicle",2017,5,11,131,"Thursday",7,"D23",6,"Kingsview Village-The Westway (6)",43.6929054,-79.5540237,2017-05-11 07:50:00,NA,NA,NA,NA,NA,NA,NA,NA,22286,4295,3059,8747,2583,3632,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2985","House","Theft Of Motor Vehicle",2017,5,12,132,"Friday",18,"D43",134,"Highland Creek (134)",43.7960091,-79.1650391,2017-05-12 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,11919,1474,1836,4407,1927,2285,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2986","House","Theft Of Motor Vehicle",2017,5,13,133,"Saturday",3,"D42",130,"Milliken (130)",43.8220634,-79.2825394,2017-05-13 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,25987,3594,3125,10333,3941,5002,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2987","House","Theft Of Motor Vehicle",2017,5,13,133,"Saturday",23,"D22",11,"Eringate-Centennial-West Deane (11)",43.6571922,-79.5787354,2017-05-13 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,18365,2603,2376,6827,2821,3720,558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2988","House","Theft Of Motor Vehicle",2017,5,13,133,"Saturday",23,"D22",11,"Eringate-Centennial-West Deane (11)",43.6691437,-79.5650253,2017-05-13 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,18365,2603,2376,6827,2821,3720,558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2989","House","Theft Of Motor Vehicle",2017,5,14,134,"Sunday",16,"D32",105,"Lawrence Park North (105)",43.7286453,-79.4143829,2017-05-14 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,14680,3296,1678,6010,1734,1945,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2990","House","Theft Of Motor Vehicle",2017,5,14,134,"Sunday",18,"D23",1,"West Humber-Clairville (1)",43.7530403,-79.6195297,2017-05-14 18:20:00,NA,NA,NA,NA,NA,NA,NA,NA,32546,4944,5320,13527,3898,4865,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
